日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-11,'601218,吉鑫科技,3.61,3.64,3.57,3.57,3.57,0.04,1.1204,0.3446,3417844,12347584.0,3580253600.0,3580253600.0
2017-12-08,'601218,吉鑫科技,3.57,3.62,3.53,3.54,3.55,0.02,0.5634,0.3544,3515171,12601859.0,3540583200.0,3540583200.0
2017-12-07,'601218,吉鑫科技,3.55,3.56,3.53,3.56,3.56,-0.01,-0.2809,0.2162,2144621,7606128.0,3520748000.0,3520748000.0
2017-12-06,'601218,吉鑫科技,3.56,3.57,3.5,3.54,3.54,0.02,0.565,0.3777,3745500,13239912.0,3530665600.0,3530665600.0
2017-12-05,'601218,吉鑫科技,3.54,3.7,3.48,3.69,3.69,-0.15,-4.065,0.7032,6974300,24969480.0,3510830400.0,3510830400.0
2017-12-04,'601218,吉鑫科技,3.69,3.74,3.67,3.74,3.75,-0.06,-1.6,0.247,2449192,9073977.0,3659594400.0,3659594400.0
2017-12-01,'601218,吉鑫科技,3.75,3.75,3.7,3.73,3.73,0.02,0.5362,0.3167,3140845,11714110.0,3719100000.0,3719100000.0
2017-11-30,'601218,吉鑫科技,3.73,3.74,3.68,3.7,3.71,0.02,0.5391,0.253,2509442,9306246.0,3699264800.0,3699264800.0
2017-11-29,'601218,吉鑫科技,3.71,3.72,3.65,3.71,3.71,0.0,0.0,0.3863,3830872,14129103.0,3679429600.0,3679429600.0
2017-11-28,'601218,吉鑫科技,3.71,3.71,3.66,3.67,3.67,0.04,1.0899,0.2859,2835937,10435563.0,3679429600.0,3679429600.0
2017-11-27,'601218,吉鑫科技,3.67,3.69,3.64,3.68,3.68,-0.01,-0.2717,0.277,2747174,10058877.0,3639759200.0,3639759200.0
2017-11-24,'601218,吉鑫科技,3.68,3.7,3.64,3.67,3.66,0.02,0.5464,0.3506,3477128,12739759.0,3649676800.0,3649676800.0
2017-11-23,'601218,吉鑫科技,3.66,3.73,3.65,3.73,3.73,-0.07,-1.8767,0.3973,3940100,14541963.0,3629841600.0,3629841600.0
2017-11-22,'601218,吉鑫科技,3.73,3.75,3.7,3.75,3.75,-0.02,-0.5333,0.4104,4069841,15142320.0,3699264800.0,3699264800.0
2017-11-21,'601218,吉鑫科技,3.75,3.77,3.71,3.75,3.76,-0.01,-0.266,0.3327,3299600,12338561.0,3719100000.0,3719100000.0
2017-11-20,'601218,吉鑫科技,3.76,3.79,3.64,3.77,3.8,-0.04,-1.0526,0.5611,5564732,20608380.0,3729017600.0,3729017600.0
2017-11-17,'601218,吉鑫科技,3.8,3.96,3.78,3.96,3.96,-0.16,-4.0404,0.8722,8650400,33436295.0,3768688000.0,3768688000.0
2017-11-16,'601218,吉鑫科技,3.96,3.98,3.95,3.98,3.98,-0.02,-0.5025,0.2591,2570002,10193121.0,3927369600.0,3927369600.0
2017-11-15,'601218,吉鑫科技,3.98,3.98,3.95,3.97,3.97,0.01,0.2519,0.4056,4022764,15951256.0,3947204800.0,3947204800.0
2017-11-14,'601218,吉鑫科技,3.97,4.06,3.97,4.06,4.07,-0.1,-2.457,0.5811,5762801,23051105.0,3937287200.0,3937287200.0
2017-11-13,'601218,吉鑫科技,4.07,4.1,4.04,4.05,4.05,0.02,0.4938,0.4228,4193500,17043215.0,4036463200.0,4036463200.0
2017-11-10,'601218,吉鑫科技,4.05,4.07,4.03,4.06,4.06,-0.01,-0.2463,0.2867,2843000,11523729.0,4016628000.0,4016628000.0
2017-11-09,'601218,吉鑫科技,4.06,4.08,4.03,4.04,4.05,0.01,0.2469,0.3441,3412900,13810799.0,4026545600.0,4026545600.0
2017-11-08,'601218,吉鑫科技,4.05,4.08,4.0,4.03,4.02,0.03,0.7463,0.3372,3344000,13510514.0,4016628000.0,4016628000.0
2017-11-07,'601218,吉鑫科技,4.02,4.03,3.99,4.01,4.01,0.01,0.2494,0.2547,2526107,10112643.0,3986875200.0,3986875200.0
2017-11-06,'601218,吉鑫科技,4.01,4.01,3.94,3.97,3.96,0.05,1.2626,0.3736,3705384,14771752.0,3976957600.0,3976957600.0
2017-11-03,'601218,吉鑫科技,3.96,4.0,3.94,3.98,3.97,-0.01,-0.2519,0.3451,3422483,13580498.0,3927369600.0,3927369600.0
2017-11-02,'601218,吉鑫科技,3.97,4.05,3.96,4.05,4.05,-0.08,-1.9753,0.8514,8443586,33731995.0,3937287200.0,3937287200.0
2017-11-01,'601218,吉鑫科技,4.05,4.09,4.05,4.07,4.07,-0.02,-0.4914,0.3137,3111115,12658056.0,4016628000.0,4016628000.0
2017-10-31,'601218,吉鑫科技,4.07,4.07,4.03,4.03,4.03,0.04,0.9926,0.394,3907860,15805335.0,4036463200.0,4036463200.0
2017-10-30,'601218,吉鑫科技,4.03,4.2,4.01,4.19,4.22,-0.19,-4.5024,0.9929,9847078,40208449.0,3996792800.0,3996792800.0
2017-10-27,'601218,吉鑫科技,4.22,4.26,4.19,4.26,4.24,-0.02,-0.4717,0.3242,3215000,13597662.0,4185227200.0,4185227200.0
2017-10-26,'601218,吉鑫科技,4.24,4.26,4.22,4.24,4.23,0.01,0.2364,0.3864,3832341,16252699.0,4205062400.0,4205062400.0
2017-10-25,'601218,吉鑫科技,4.23,4.25,4.2,4.22,4.23,0.0,0.0,0.4011,3977640,16819943.0,4195144800.0,4195144800.0
2017-10-24,'601218,吉鑫科技,4.23,4.26,4.2,4.24,4.25,-0.02,-0.4706,0.4648,4609672,19469015.0,4195144800.0,4195144800.0
2017-10-23,'601218,吉鑫科技,4.25,4.26,4.22,4.25,4.25,0.0,0.0,0.2966,2942020,12483343.0,4214980000.0,4214980000.0
2017-10-20,'601218,吉鑫科技,4.25,4.25,4.17,4.17,4.19,0.06,1.432,0.3851,3819120,16130145.0,4214980000.0,4214980000.0
2017-10-19,'601218,吉鑫科技,4.19,4.3,4.17,4.3,4.28,-0.09,-2.1028,0.8758,8686072,36583151.0,4155474400.0,4155474400.0
2017-10-18,'601218,吉鑫科技,4.28,4.38,4.27,4.38,4.36,-0.08,-1.8349,0.4485,4447700,19240121.0,4244732800.0,4244732800.0
2017-10-17,'601218,吉鑫科技,4.36,4.39,4.33,4.34,4.35,0.01,0.2299,0.3176,3150304,13712923.0,4324073600.0,4324073600.0
2017-10-16,'601218,吉鑫科技,4.35,4.44,4.35,4.42,4.43,-0.08,-1.8059,0.5919,5869900,25788244.0,4314156000.0,4314156000.0
2017-10-13,'601218,吉鑫科技,4.43,4.44,4.39,4.39,4.4,0.03,0.6818,0.4412,4375847,19323866.0,4393496800.0,4393496800.0
2017-10-12,'601218,吉鑫科技,4.4,4.43,4.38,4.43,4.43,-0.03,-0.6772,0.3951,3918920,17243529.0,4363744000.0,4363744000.0
2017-10-11,'601218,吉鑫科技,4.43,4.46,4.38,4.4,4.4,0.03,0.6818,0.893,8856053,39151279.0,4393496800.0,4393496800.0
2017-10-10,'601218,吉鑫科技,4.4,4.4,4.35,4.36,4.35,0.05,1.1494,0.4556,4518585,19794038.0,4363744000.0,4363744000.0
2017-10-09,'601218,吉鑫科技,4.35,4.38,4.33,4.34,4.31,0.04,0.9281,0.5268,5224680,22746494.0,4314156000.0,4314156000.0
2017-09-29,'601218,吉鑫科技,4.31,4.32,4.28,4.28,4.29,0.02,0.4662,0.4354,4317877,18581320.0,4274485600.0,4274485600.0
2017-09-28,'601218,吉鑫科技,4.29,4.32,4.28,4.32,4.31,-0.02,-0.464,0.4071,4037600,17360503.0,4254650400.0,4254650400.0
2017-09-27,'601218,吉鑫科技,4.31,4.33,4.3,4.32,4.32,-0.01,-0.2315,0.3326,3298361,14236816.0,4274485600.0,4274485600.0
2017-09-26,'601218,吉鑫科技,4.32,4.34,4.29,4.33,4.31,0.01,0.232,0.3815,3783366,16302224.0,4284403200.0,4284403200.0
2017-09-25,'601218,吉鑫科技,4.31,4.4,4.3,4.4,4.4,-0.09,-2.0455,0.7355,7294800,31744159.0,4274485600.0,4274485600.0
2017-09-22,'601218,吉鑫科技,4.4,4.42,4.37,4.42,4.41,-0.01,-0.2268,0.6231,6179200,27125678.0,4363744000.0,4363744000.0
2017-09-21,'601218,吉鑫科技,4.41,4.47,4.4,4.45,4.46,-0.05,-1.1211,0.6695,6640100,29479900.0,4373661600.0,4373661600.0
2017-09-20,'601218,吉鑫科技,4.46,4.48,4.4,4.46,4.47,-0.01,-0.2237,0.7182,7122579,31629365.0,4423249600.0,4423249600.0
2017-09-19,'601218,吉鑫科技,4.47,4.5,4.46,4.5,4.49,-0.02,-0.4454,0.5568,5522600,24730949.0,4433167200.0,4433167200.0
2017-09-18,'601218,吉鑫科技,4.49,4.51,4.46,4.49,4.49,0.0,0.0,0.5155,5112654,22917106.0,4453002400.0,4453002400.0
2017-09-15,'601218,吉鑫科技,4.49,4.49,4.43,4.44,4.46,0.03,0.6726,0.7698,7634449,34063712.0,4453002400.0,4453002400.0
2017-09-14,'601218,吉鑫科技,4.46,4.5,4.43,4.47,4.48,-0.02,-0.4464,0.8324,8255112,36878375.0,4423249600.0,4423249600.0
2017-09-13,'601218,吉鑫科技,4.48,4.49,4.42,4.46,4.46,0.02,0.4484,0.7005,6947699,30958191.0,4443084800.0,4443084800.0
2017-09-12,'601218,吉鑫科技,4.46,4.48,4.4,4.43,4.43,0.03,0.6772,1.2234,12133062,53937725.0,4423249600.0,4423249600.0
2017-09-11,'601218,吉鑫科技,4.43,4.44,4.4,4.41,4.41,0.02,0.4535,0.5925,5876259,25964377.0,4393496800.0,4393496800.0
2017-09-08,'601218,吉鑫科技,4.41,4.44,4.39,4.43,4.44,-0.03,-0.6757,0.6812,6756339,29783350.0,4373661600.0,4373661600.0
2017-09-07,'601218,吉鑫科技,4.44,4.47,4.39,4.4,4.4,0.04,0.9091,1.5148,15022786,66773138.0,4403414400.0,4403414400.0
2017-09-06,'601218,吉鑫科技,4.4,4.4,4.36,4.38,4.39,0.01,0.2278,0.4944,4903603,21469229.0,4363744000.0,4363744000.0
2017-09-05,'601218,吉鑫科技,4.39,4.4,4.36,4.39,4.4,-0.01,-0.2273,0.6251,6199337,27157938.0,4353826400.0,4353826400.0
2017-09-04,'601218,吉鑫科技,4.4,4.41,4.36,4.39,4.38,0.02,0.4566,0.6088,6037460,26467689.0,4363744000.0,4363744000.0
2017-09-01,'601218,吉鑫科技,4.38,4.4,4.36,4.39,4.39,-0.01,-0.2278,0.6146,6095829,26668271.0,4343908800.0,4343908800.0
2017-08-31,'601218,吉鑫科技,4.39,4.39,4.36,4.39,4.39,0.0,0.0,0.4577,4539590,19844463.0,4353826400.0,4353826400.0
2017-08-30,'601218,吉鑫科技,4.39,4.41,4.37,4.4,4.4,-0.01,-0.2273,0.3455,3426457,15025662.0,4353826400.0,4353826400.0
2017-08-29,'601218,吉鑫科技,4.4,4.42,4.38,4.38,4.4,0.0,0.0,0.5733,5685798,25031057.0,4363744000.0,4363744000.0
2017-08-28,'601218,吉鑫科技,4.4,4.42,4.36,4.36,4.37,0.03,0.6865,0.6103,6053201,26611679.0,4363744000.0,4363744000.0
2017-08-25,'601218,吉鑫科技,4.37,4.39,4.34,4.35,4.33,0.04,0.9238,0.4722,4683575,20465219.0,4333991200.0,4333991200.0
2017-08-24,'601218,吉鑫科技,4.33,4.39,4.33,4.36,4.38,-0.05,-1.1416,0.3171,3145100,13722741.0,4294320800.0,4294320800.0
2017-08-23,'601218,吉鑫科技,4.38,4.41,4.34,4.39,4.38,0.0,0.0,0.3713,3682776,16077374.0,4343908800.0,4343908800.0
2017-08-22,'601218,吉鑫科技,4.38,4.42,4.37,4.42,4.42,-0.04,-0.905,0.3784,3752745,16479279.0,4343908800.0,4343908800.0
2017-08-21,'601218,吉鑫科技,4.42,4.44,4.39,4.39,4.4,0.02,0.4545,0.3856,3823984,16887881.0,4383579200.0,4383579200.0
2017-08-18,'601218,吉鑫科技,4.4,4.41,4.37,4.4,4.41,-0.01,-0.2268,0.4689,4650280,20397724.0,4363744000.0,4363744000.0
2017-08-17,'601218,吉鑫科技,4.41,4.42,4.37,4.4,4.4,0.01,0.2273,0.4692,4652953,20466369.0,4373661600.0,4373661600.0
2017-08-16,'601218,吉鑫科技,4.4,4.42,4.33,4.34,4.34,0.06,1.3825,0.7566,7503983,32937549.0,4363744000.0,4363744000.0
2017-08-15,'601218,吉鑫科技,4.34,4.34,4.29,4.32,4.31,0.03,0.6961,0.423,4194670,18126228.0,4304238400.0,4304238400.0
2017-08-14,'601218,吉鑫科技,4.31,4.32,4.25,4.26,4.27,0.04,0.9368,0.4263,4227500,18178122.0,4274485600.0,4274485600.0
2017-08-11,'601218,吉鑫科技,4.27,4.33,4.23,4.27,4.3,-0.03,-0.6977,0.5467,5422130,23212600.0,4234815200.0,4234815200.0
2017-08-10,'601218,吉鑫科技,4.3,4.38,4.23,4.35,4.36,-0.06,-1.3761,0.5441,5396067,23283152.0,4264568000.0,4264568000.0
2017-08-09,'601218,吉鑫科技,4.36,4.39,4.34,4.38,4.4,-0.04,-0.9091,0.4983,4942175,21564663.0,4324073600.0,4324073600.0
2017-08-08,'601218,吉鑫科技,4.4,4.4,4.34,4.38,4.38,0.02,0.4566,0.5581,5535431,24239471.0,4363744000.0,4363744000.0
2017-08-07,'601218,吉鑫科技,4.38,4.41,4.3,4.31,4.31,0.07,1.6241,0.5964,5915259,25832295.0,4343908800.0,4343908800.0
2017-08-04,'601218,吉鑫科技,4.31,4.34,4.3,4.32,4.32,-0.01,-0.2315,0.4123,4089334,17666073.0,4274485600.0,4274485600.0
2017-08-03,'601218,吉鑫科技,4.32,4.34,4.25,4.25,4.26,0.06,1.4085,0.4187,4152903,17895936.0,4284403200.0,4284403200.0
2017-08-02,'601218,吉鑫科技,4.26,4.34,4.25,4.34,4.34,-0.08,-1.8433,0.4713,4674110,20094983.0,4224897600.0,4224897600.0
2017-08-01,'601218,吉鑫科技,4.34,4.34,4.3,4.31,4.31,0.03,0.6961,0.4366,4329959,18710117.0,4304238400.0,4304238400.0
2017-07-31,'601218,吉鑫科技,4.31,4.33,4.28,4.29,4.29,0.02,0.4662,0.4338,4302592,18556024.0,4274485600.0,4274485600.0
2017-07-28,'601218,吉鑫科技,4.29,4.32,4.25,4.28,4.28,0.01,0.2336,0.4869,4829209,20684404.0,4254650400.0,4254650400.0
2017-07-27,'601218,吉鑫科技,4.28,4.29,4.18,4.22,4.21,0.07,1.6627,0.6638,6583197,27967235.0,4244732800.0,4244732800.0
2017-07-26,'601218,吉鑫科技,4.21,4.23,4.17,4.17,4.19,0.02,0.4773,0.3887,3854533,16175372.0,4175309600.0,4175309600.0
2017-07-25,'601218,吉鑫科技,4.19,4.21,4.16,4.2,4.2,-0.01,-0.2381,0.373,3699591,15477923.0,4155474400.0,4155474400.0
2017-07-24,'601218,吉鑫科技,4.2,4.22,4.15,4.16,4.18,0.02,0.4785,0.5068,5026534,21053647.0,4165392000.0,4165392000.0
2017-07-21,'601218,吉鑫科技,4.18,4.19,4.14,4.17,4.16,0.02,0.4808,0.3615,3585118,14953491.0,4145556800.0,4145556800.0
2017-07-20,'601218,吉鑫科技,4.16,4.19,4.12,4.13,4.14,0.02,0.4831,0.4777,4737331,19734254.0,4125721600.0,4125721600.0
2017-07-19,'601218,吉鑫科技,4.14,4.15,4.03,4.08,4.08,0.06,1.4706,0.7115,7056409,28926047.0,4105886400.0,4105886400.0
2017-07-18,'601218,吉鑫科技,4.08,4.1,4.0,4.0,4.03,0.05,1.2407,0.6609,6554229,26569294.0,4046380800.0,4046380800.0
2017-07-17,'601218,吉鑫科技,4.03,4.34,4.01,4.32,4.34,-0.31,-7.1429,1.2679,12574116,52233492.0,3996792800.0,3996792800.0
2017-07-14,'601218,吉鑫科技,4.34,4.39,4.34,4.37,4.39,-0.05,-1.139,0.4205,4170631,18183503.0,4304238400.0,4304238400.0
2017-07-13,'601218,吉鑫科技,4.39,4.4,4.34,4.37,4.37,0.02,0.4577,0.4687,4648736,20335545.0,4353826400.0,4353826400.0
2017-07-12,'601218,吉鑫科技,4.37,4.45,4.3,4.42,4.42,-0.05,-1.1312,0.6867,6810269,29705153.0,4333991200.0,4333991200.0
2017-07-11,'601218,吉鑫科技,4.42,4.48,4.4,4.44,4.45,-0.03,-0.6742,0.5315,5271068,23442759.0,4383579200.0,4383579200.0
2017-07-10,'601218,吉鑫科技,4.45,4.49,4.45,4.49,4.48,-0.03,-0.6696,0.5132,5090104,22730612.0,4413332000.0,4413332000.0
2017-07-07,'601218,吉鑫科技,4.48,4.49,4.42,4.45,4.47,0.01,0.2237,0.5784,5736532,25535209.0,4443084800.0,4443084800.0
2017-07-06,'601218,吉鑫科技,4.47,4.52,4.45,4.46,4.47,0.0,0.0,0.475,4710374,21112318.0,4433167200.0,4433167200.0
2017-07-05,'601218,吉鑫科技,4.47,4.47,4.42,4.43,4.44,0.03,0.6757,0.49,4859606,21612269.0,4433167200.0,4433167200.0
2017-07-04,'601218,吉鑫科技,4.44,4.46,4.41,4.45,4.45,-0.01,-0.2247,0.3541,3511953,15565527.0,4403414400.0,4403414400.0
2017-07-03,'601218,吉鑫科技,4.45,4.47,4.37,4.4,4.39,0.06,1.3667,0.6241,6189471,27376594.0,4413332000.0,4413332000.0
2017-06-30,'601218,吉鑫科技,4.39,4.4,4.33,4.38,4.39,0.0,0.0,0.26,2578778,11267937.0,4353826400.0,4353826400.0
2017-06-29,'601218,吉鑫科技,4.39,4.41,4.34,4.34,4.34,0.05,1.1521,0.465,4611948,20232154.0,4353826400.0,4353826400.0
2017-06-28,'601218,吉鑫科技,4.34,4.4,4.34,4.4,4.4,-0.06,-1.3636,0.3271,3244349,14162892.0,4304238400.0,4304238400.0
2017-06-27,'601218,吉鑫科技,4.4,4.41,4.35,4.39,4.39,0.01,0.2278,0.3728,3697446,16235487.0,4363744000.0,4363744000.0
2017-06-26,'601218,吉鑫科技,4.39,4.39,4.32,4.33,4.34,0.05,1.1521,0.4518,4480461,19553845.0,4353826400.0,4353826400.0
2017-06-23,'601218,吉鑫科技,4.34,4.37,4.26,4.35,4.36,-0.02,-0.4587,0.7242,7182113,30983431.0,4304238400.0,4304238400.0
2017-06-22,'601218,吉鑫科技,4.36,4.46,4.35,4.45,4.46,-0.1,-2.2422,0.7233,7173100,31613259.0,4324073600.0,4324073600.0
2017-06-21,'601218,吉鑫科技,4.46,4.48,4.42,4.45,4.44,0.02,0.4505,0.437,4333838,19263711.0,4423249600.0,4423249600.0
2017-06-20,'601218,吉鑫科技,4.44,4.48,4.42,4.45,4.45,-0.01,-0.2247,0.4614,4575586,20391999.0,4403414400.0,4403414400.0
2017-06-19,'601218,吉鑫科技,4.45,4.49,4.41,4.42,4.41,0.04,0.907,0.6981,6923089,30808135.0,4413332000.0,4413332000.0
2017-06-16,'601218,吉鑫科技,4.41,4.44,4.39,4.42,4.42,-0.01,-0.2262,0.437,4333864,19131131.0,4373661600.0,4373661600.0
2017-06-15,'601218,吉鑫科技,4.42,4.45,4.38,4.39,4.39,0.03,0.6834,0.6975,6917749,30605808.0,4383579200.0,4383579200.0
2017-06-14,'601218,吉鑫科技,4.39,4.41,4.35,4.4,4.4,-0.01,-0.2273,0.4315,4279740,18743520.0,4353826400.0,4353826400.0
2017-06-13,'601218,吉鑫科技,4.4,4.4,4.3,4.33,4.33,0.07,1.6166,0.3889,3857106,16856259.0,4363744000.0,4363744000.0
2017-06-12,'601218,吉鑫科技,4.33,4.42,4.31,4.42,4.42,-0.09,-2.0362,0.3979,3946360,17220588.0,4294320800.0,4294320800.0
2017-06-09,'601218,吉鑫科技,4.42,4.43,4.38,4.42,4.43,-0.01,-0.2257,0.3845,3813295,16800651.0,4383579200.0,4383579200.0
2017-06-08,'601218,吉鑫科技,4.43,4.49,4.4,4.45,4.46,-0.03,-0.6726,0.5209,5165723,22960071.0,4393496800.0,4393496800.0
2017-06-07,'601218,吉鑫科技,4.46,4.47,4.34,4.37,4.36,0.1,2.2936,0.8269,8201019,36188586.0,4423249600.0,4423249600.0
2017-06-06,'601218,吉鑫科技,4.36,4.37,4.31,4.33,4.33,0.03,0.6928,0.2677,2654482,11531635.0,4324073600.0,4324073600.0
2017-06-05,'601218,吉鑫科技,4.33,4.36,4.3,4.32,4.3,0.03,0.6977,0.3286,3258968,14114830.0,4294320800.0,4294320800.0
2017-06-02,'601218,吉鑫科技,4.3,4.31,4.2,4.21,4.22,0.08,1.8957,0.4758,4718615,20027718.0,4264568000.0,4264568000.0
2017-06-01,'601218,吉鑫科技,4.22,4.32,4.22,4.3,4.32,-0.1,-2.3148,0.4719,4680211,19969667.0,4185227200.0,4185227200.0
2017-05-31,'601218,吉鑫科技,4.32,4.41,4.32,4.36,4.33,-0.01,-0.2309,0.4645,4607162,20150026.0,4284403200.0,4284403200.0
2017-05-26,'601218,吉鑫科技,4.33,4.37,4.31,4.33,4.35,-0.02,-0.4598,0.4184,4149078,17968698.0,4294320800.0,4294320800.0
2017-05-25,'601218,吉鑫科技,4.35,4.37,4.21,4.26,4.27,0.08,1.8735,0.6935,6877706,29488884.0,4314156000.0,4314156000.0
2017-05-24,'601218,吉鑫科技,4.27,4.29,4.18,4.23,4.25,0.02,0.4706,0.5517,5471790,23215100.0,4234815200.0,4234815200.0
2017-05-23,'601218,吉鑫科技,4.25,4.39,4.22,4.38,4.38,-0.13,-2.968,0.7171,7111765,30634484.0,4214980000.0,4214980000.0
2017-05-22,'601218,吉鑫科技,4.38,4.51,4.38,4.51,4.5,-0.12,-2.6667,0.6028,5977903,26556267.0,4343908800.0,4343908800.0
2017-05-19,'601218,吉鑫科技,4.5,4.53,4.45,4.48,4.48,0.02,0.4464,0.5767,5719083,25724979.0,4462920000.0,4462920000.0
2017-05-18,'601218,吉鑫科技,4.48,4.55,4.45,4.54,4.56,-0.08,-1.7544,0.7042,6983755,31490866.0,4443084800.0,4443084800.0
2017-05-17,'601218,吉鑫科技,4.56,4.61,4.52,4.55,4.55,0.01,0.2198,0.62,6149325,28099587.0,4522425600.0,4522425600.0
2017-05-16,'601218,吉鑫科技,4.55,4.57,4.36,4.45,4.46,0.09,2.0179,0.6928,6870495,30706874.0,4512508000.0,4512508000.0
2017-05-15,'601218,吉鑫科技,4.46,4.51,4.46,4.48,4.47,-0.01,-0.2237,0.4076,4041967,18127201.0,4423249600.0,4423249600.0
2017-05-12,'601218,吉鑫科技,4.47,4.5,4.42,4.5,4.5,-0.03,-0.6667,0.6131,6080610,27117225.0,4433167200.0,4433167200.0
2017-05-11,'601218,吉鑫科技,4.5,4.59,4.37,4.57,4.57,-0.07,-1.5317,0.975,9669324,43336879.0,4462920000.0,4462920000.0
2017-05-10,'601218,吉鑫科技,4.57,4.75,4.56,4.75,4.73,-0.16,-3.3827,0.6267,6215318,28982844.0,4532343200.0,4532343200.0
2017-05-09,'601218,吉鑫科技,4.73,4.74,4.66,4.69,4.69,0.04,0.8529,0.365,3619713,17057581.0,4691024800.0,4691024800.0
2017-05-08,'601218,吉鑫科技,4.69,4.8,4.68,4.76,4.78,-0.09,-1.8828,0.5744,5697039,26914505.0,4651354400.0,4651354400.0
2017-05-05,'601218,吉鑫科技,4.78,4.87,4.78,4.87,4.87,-0.09,-1.848,0.4841,4800703,23122100.0,4740612800.0,4740612800.0
2017-05-04,'601218,吉鑫科技,4.87,4.92,4.85,4.88,4.89,-0.02,-0.409,0.5216,5172772,25256537.0,4829871200.0,4829871200.0
2017-05-03,'601218,吉鑫科技,4.89,4.9,4.84,4.88,4.87,0.02,0.4107,0.5782,5734840,27883542.0,4849706400.0,4849706400.0
2017-05-02,'601218,吉鑫科技,4.87,4.97,4.85,4.94,4.98,-0.11,-2.2088,0.8593,8522441,41781579.0,4829871200.0,4829871200.0
2017-04-28,'601218,吉鑫科技,4.98,4.99,4.91,4.92,4.95,0.03,0.6061,0.48,4760445,23550293.0,4938964800.0,4938964800.0
2017-04-27,'601218,吉鑫科技,4.95,4.96,4.79,4.94,4.93,0.02,0.4057,0.9124,9049134,44049478.0,4909212000.0,4909212000.0
2017-04-26,'601218,吉鑫科技,4.93,4.95,4.89,4.93,4.92,0.01,0.2033,0.3983,3950570,19458544.0,4889376800.0,4889376800.0
2017-04-25,'601218,吉鑫科技,4.92,4.95,4.86,4.88,4.86,0.06,1.2346,0.5477,5431899,26701283.0,4879459200.0,4879459200.0
2017-04-24,'601218,吉鑫科技,4.86,5.05,4.85,5.05,5.04,-0.18,-3.5714,0.9208,9132041,44790562.0,4819953600.0,4819953600.0
2017-04-21,'601218,吉鑫科技,5.04,5.09,5.0,5.04,5.02,0.02,0.3984,0.8298,8229911,41551791.0,4998470400.0,4998470400.0
2017-04-20,'601218,吉鑫科技,5.02,5.1,4.98,5.09,5.09,-0.07,-1.3752,0.7798,7733465,38969884.0,4978635200.0,4978635200.0
2017-04-19,'601218,吉鑫科技,5.09,5.19,5.04,5.19,5.2,-0.11,-2.1154,1.2091,11991296,61072943.0,5048058400.0,5048058400.0
2017-04-18,'601218,吉鑫科技,5.2,5.31,5.18,5.28,5.29,-0.09,-1.7013,0.8585,8513880,44629648.0,5157152000.0,5157152000.0
2017-04-17,'601218,吉鑫科技,5.29,5.35,5.24,5.32,5.34,-0.05,-0.9363,0.7042,6983810,36979683.0,5246410400.0,5246410400.0
2017-04-14,'601218,吉鑫科技,5.34,5.45,5.31,5.4,5.4,-0.06,-1.1111,0.9202,9126019,49208339.0,5295998400.0,5295998400.0
